# Light Pollution Monitoring Data Format 1.0,,,,,,,,,
# URL: http://www.darksky.org/measurements,,,,,,,,,
# Number of header lines: 42,,,,,,,,,
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/,,,,,,,,,
# Device type: SQM-LU-DL-R1,,,,,,,,,
# Instrument ID: KishwauketoeSQM,,,,,,,,,
# Data supplier:,,,,,,,,,
# Location name: GLAS Office,,,,,,,,,
"# Position (lat, lon, elev(m)): 42.5781, -88.5409, 879",,,,,,,,,
# Local timezone: America/Chicago,,,,,,,,,
# Time Synchronization:,,,,,,,,,
# Moving / Stationary position: STATIONARY,,,,,,,,,
# Moving / Fixed look direction: FIXED,,,,,,,,,
# Number of channels: 1,,,,,,,,,
# Filters per channel:,,,,,,,,,
# Measurement direction per channel:,,,,,,,,,
# Field of view (degrees):,,,,,,,,,
# Number of fields per line: 5,,,,,,,,,
# SQM serial number: 5123,,,,,,,,,
# SQM hardware identity: AB0JOGEO,,,,,,,,,
# SQM firmware version: 4-6-76,,,,,,,,,
# SQM cover offset value: -.11,,,,,,,,,
"# SQM readout test ix (Information): i,00000004,00000006,00000076,00005123",,,,,,,,,
"# SQM readout test rx (Reading): r, 09.55m,0000012997Hz,0000000000c,0000000.000s, 019.6C",,,,,,,,,
"# SQM readout test cx (Calibration): c,00000019.84m,0000140.239s, 020.3C,00000008.71m, 021.2C",,,,,,,,,
"# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m",,,,,,,,,
# DL time difference (seconds): 6,,,,,,,,,
# DL retrieved at (UTC): 2023-11-09T21:40:54.595,,,,,,,,,
# DL trigger seconds : 0,,,,,,,,,
# DL trigger minutes : 255,,,,,,,,,
# DL trigger threshold : 0,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# UDM version: 1.0.0.337,,,,,,,,,
# UDM setting: DL binary retrieve,,,,,,,,,
# blank line,,,,,,,,,
"# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type, MoonPhaseDeg, MoonElevDeg, MoonIllum, MoonAzimuth",,,,,,,,,
# YYYY-MM-DDTHH:mm:ss.fff,YYYY-MM-DDTHH:mm:ss.fff,Celsius,Volts,mag/arcsec^2,Init/Subs,Degrees,Degrees,Percent,Degrees
# END OF HEADER,,,,,,,,,
2023-10-16 20:55:05,2023-10-16 15:55:05,13.8,5.34,0,1,,,,
2023-10-16 21:00:05,2023-10-16 16:00:05,13.8,5.28,0,1,,,,
2023-10-16 21:05:05,2023-10-16 16:05:05,13.5,5.23,0,1,,,,
2023-10-16 21:10:05,2023-10-16 16:10:05,12.5,5.23,0,1,,,,
2023-10-16 21:15:05,2023-10-16 16:15:05,12.5,5.3,0,1,,,,
2023-10-16 21:20:05,2023-10-16 16:20:05,11.9,5.19,0,1,,,,
2023-10-16 21:25:05,2023-10-16 16:25:05,11.6,5.18,0,1,,,,
2023-10-16 21:30:05,2023-10-16 16:30:05,10.9,5.18,0,1,,,,
2023-10-16 21:35:05,2023-10-16 16:35:05,10.6,5.15,0,1,,,,
2023-10-16 21:40:05,2023-10-16 16:40:05,10.3,5.17,0,1,,,,
2023-10-16 21:45:05,2023-10-16 16:45:05,9.6,5.15,0,1,,,,
2023-10-16 21:50:05,2023-10-16 16:50:05,9.3,5.13,0,1,,,,
2023-10-16 21:55:05,2023-10-16 16:55:05,9.3,5.14,0,1,,,,
2023-10-16 22:00:05,2023-10-16 17:00:05,9,5.13,0,1,,,,
2023-10-16 22:05:05,2023-10-16 17:05:05,8.3,5.13,0,1,,,,
2023-10-16 22:10:05,2023-10-16 17:10:05,8.7,5.12,0,1,,,,
2023-10-16 22:15:05,2023-10-16 17:15:05,8,5.12,0,1,,,,
2023-10-16 22:20:05,2023-10-16 17:20:05,8,5.1,0,1,,,,
2023-10-16 22:25:05,2023-10-16 17:25:05,7.7,5.1,0,1,,,,
2023-10-16 22:30:05,2023-10-16 17:30:05,7.7,5.09,0,1,,,,
2023-10-16 22:35:05,2023-10-16 17:35:05,7,5.09,0,1,,,,
2023-10-16 22:40:05,2023-10-16 17:40:05,7,5.06,0,1,,,,
2023-10-16 22:45:05,2023-10-16 17:45:05,7,5.06,5.92,1,,,,
2023-10-16 22:50:05,2023-10-16 17:50:05,6.7,5.05,6.1,1,,,,
2023-10-16 22:55:05,2023-10-16 17:55:05,6.7,5.04,6.34,1,,,,
2023-10-16 23:00:05,2023-10-16 18:00:05,5.8,5.04,6.64,1,,,,
2023-10-16 23:05:05,2023-10-16 18:05:05,5.4,5.03,7.03,1,,,,
2023-10-16 23:10:05,2023-10-16 18:10:05,5.1,5.03,7.52,1,,,,
2023-10-16 23:15:05,2023-10-16 18:15:05,4.8,5.03,8.15,1,,,,
2023-10-16 23:20:05,2023-10-16 18:20:05,4.5,5.03,9,1,,,,
2023-10-16 23:25:05,2023-10-16 18:25:05,4.1,5.03,10.03,1,,,,
2023-10-16 23:30:05,2023-10-16 18:30:05,3.8,5.03,11.14,1,,,,
2023-10-16 23:35:05,2023-10-16 18:35:05,3.5,5.03,12.34,1,,,,
2023-10-16 23:40:05,2023-10-16 18:40:05,3.2,5.03,13.62,1,,,,
2023-10-16 23:45:05,2023-10-16 18:45:05,3.2,5.01,14.88,1,,,,
2023-10-16 23:50:05,2023-10-16 18:50:05,2.9,5.01,16.01,1,,,,
2023-10-16 23:55:05,2023-10-16 18:55:05,2.5,5.01,16.97,1,,,,
2023-10-17 0:00:05,2023-10-16 19:00:05,2.2,5.01,17.82,1,,,,
2023-10-17 0:05:05,2023-10-16 19:05:05,2.2,5.01,18.59,1,,,,
2023-10-17 0:10:05,2023-10-16 19:10:05,1.9,5.01,19.22,1,,,,
2023-10-17 0:15:05,2023-10-16 19:15:05,1.9,5.01,19.66,1,,,,
2023-10-17 0:20:05,2023-10-16 19:20:05,1.9,5.01,19.91,1,,,,
2023-10-17 0:25:05,2023-10-16 19:25:05,1.6,5.01,20.04,1,,,,
2023-10-17 0:30:05,2023-10-16 19:30:05,1.6,5.01,20.1,1,,,,
2023-10-17 0:35:05,2023-10-16 19:35:05,1.2,5,20.12,1,,,,
2023-10-17 0:40:05,2023-10-16 19:40:05,1.2,5,20.13,1,,,,
2023-10-17 0:45:05,2023-10-16 19:45:05,1.2,5,20.14,1,,,,
2023-10-17 0:50:05,2023-10-16 19:50:05,0.9,5,20.14,1,,,,
2023-10-17 0:55:05,2023-10-16 19:55:05,0.9,5,20.13,1,,,,
2023-10-17 1:00:05,2023-10-16 20:00:05,0.9,5,20.14,1,,,,
2023-10-17 1:05:05,2023-10-16 20:05:05,0.6,5,20.15,1,,,,
2023-10-17 1:10:05,2023-10-16 20:10:05,0.6,5,20.15,1,,,,
2023-10-17 1:15:05,2023-10-16 20:15:05,0.6,4.99,20.16,1,,,,
2023-10-17 1:20:05,2023-10-16 20:20:05,0.6,5,20.15,1,,,,
2023-10-17 1:25:05,2023-10-16 20:25:05,0.6,5,20.16,1,,,,
2023-10-17 1:30:05,2023-10-16 20:30:05,0.6,4.99,20.16,1,,,,
2023-10-17 1:35:05,2023-10-16 20:35:05,0.6,4.99,20.16,1,,,,
2023-10-17 1:40:05,2023-10-16 20:40:05,0.6,4.99,20.16,1,,,,
2023-10-17 1:45:05,2023-10-16 20:45:05,0.6,4.99,20.17,1,,,,
2023-10-17 1:50:05,2023-10-16 20:50:05,0.6,4.99,20.18,1,,,,
2023-10-17 1:55:05,2023-10-16 20:55:05,0.6,4.99,20.18,1,,,,
2023-10-17 2:00:05,2023-10-16 21:00:05,0.6,4.99,20.18,1,,,,
2023-10-17 2:05:05,2023-10-16 21:05:05,0.6,4.99,20.2,1,,,,
2023-10-17 2:10:05,2023-10-16 21:10:05,0.6,4.99,20.21,1,,,,
2023-10-17 2:15:05,2023-10-16 21:15:05,0.3,4.99,20.21,1,,,,
2023-10-17 2:20:05,2023-10-16 21:20:05,0.3,4.99,20.22,1,,,,
2023-10-17 2:25:05,2023-10-16 21:25:05,0,4.99,20.22,1,,,,
2023-10-17 2:30:05,2023-10-16 21:30:05,0,4.99,20.22,1,,,,
2023-10-17 2:35:05,2023-10-16 21:35:05,0,4.99,20.22,1,,,,
2023-10-17 2:40:05,2023-10-16 21:40:05,0,4.99,20.23,1,,,,
2023-10-17 2:45:05,2023-10-16 21:45:05,0.3,4.99,20.23,1,,,,
2023-10-17 2:50:05,2023-10-16 21:50:05,0,4.99,20.24,1,,,,
2023-10-17 2:55:05,2023-10-16 21:55:05,0,4.99,20.24,1,,,,
2023-10-17 3:00:05,2023-10-16 22:00:05,0,4.99,20.24,1,,,,
2023-10-17 3:05:05,2023-10-16 22:05:05,0,4.97,20.23,1,,,,
2023-10-17 3:10:05,2023-10-16 22:10:05,0,4.97,20.26,1,,,,
2023-10-17 3:15:05,2023-10-16 22:15:05,0,4.97,20.27,1,,,,
2023-10-17 3:20:05,2023-10-16 22:20:05,0,4.97,20.27,1,,,,
2023-10-17 3:25:05,2023-10-16 22:25:05,-0.4,4.97,20.28,1,,,,
2023-10-17 3:30:05,2023-10-16 22:30:05,-0.4,4.97,20.28,1,,,,
2023-10-17 3:35:05,2023-10-16 22:35:05,0,4.97,20.28,1,,,,
2023-10-17 3:40:05,2023-10-16 22:40:05,0,4.97,20.28,1,,,,
2023-10-17 3:45:05,2023-10-16 22:45:05,0,4.97,20.29,1,,,,
2023-10-17 3:50:06,2023-10-16 22:50:06,0,4.97,20.29,1,,,,
2023-10-17 3:55:05,2023-10-16 22:55:05,-0.4,4.97,20.3,1,,,,
2023-10-17 4:00:06,2023-10-16 23:00:06,-0.4,4.97,20.3,1,,,,
2023-10-17 4:05:05,2023-10-16 23:05:05,-0.4,4.97,20.32,1,,,,
2023-10-17 4:10:05,2023-10-16 23:10:05,-0.4,4.97,20.34,1,,,,
2023-10-17 4:15:05,2023-10-16 23:15:05,-0.4,4.96,20.34,1,,,,
2023-10-17 4:20:05,2023-10-16 23:20:05,-0.4,4.96,20.34,1,,,,
2023-10-17 4:25:05,2023-10-16 23:25:05,-0.4,4.97,20.35,1,,,,
2023-10-17 4:30:05,2023-10-16 23:30:05,-0.4,4.96,20.35,1,,,,
2023-10-17 4:35:05,2023-10-16 23:35:05,-0.4,4.96,20.35,1,,,,
2023-10-17 4:40:05,2023-10-16 23:40:05,-0.4,4.96,20.35,1,,,,
2023-10-17 4:45:05,2023-10-16 23:45:05,-0.4,4.96,20.36,1,,,,
2023-10-17 4:50:05,2023-10-16 23:50:05,-0.7,4.96,20.36,1,,,,
2023-10-17 4:55:05,2023-10-16 23:55:05,-0.7,4.96,20.37,1,,,,
2023-10-17 5:00:05,2023-10-17 0:00:05,-0.7,4.96,20.37,1,,,,
2023-10-17 5:05:05,2023-10-17 0:05:05,-0.7,4.96,20.37,1,,,,
2023-10-17 5:10:05,2023-10-17 0:10:05,-0.7,4.96,20.38,1,,,,
2023-10-17 5:15:05,2023-10-17 0:15:05,-0.7,4.96,20.38,1,,,,
2023-10-17 5:20:05,2023-10-17 0:20:05,-0.7,4.96,20.38,1,,,,
2023-10-17 5:25:05,2023-10-17 0:25:05,-0.7,4.96,20.38,1,,,,
2023-10-17 5:30:05,2023-10-17 0:30:05,-0.4,4.96,20.38,1,,,,
2023-10-17 5:35:05,2023-10-17 0:35:05,-0.4,4.96,20.38,1,,,,
2023-10-17 5:40:05,2023-10-17 0:40:05,-0.4,4.96,20.38,1,,,,
2023-10-17 5:45:05,2023-10-17 0:45:05,-0.7,4.96,20.38,1,,,,
2023-10-17 5:50:05,2023-10-17 0:50:05,-0.7,4.95,20.38,1,,,,
2023-10-17 5:55:05,2023-10-17 0:55:05,-0.7,4.95,20.38,1,,,,
2023-10-17 6:00:05,2023-10-17 1:00:05,-1,4.95,20.38,1,,,,
2023-10-17 6:05:05,2023-10-17 1:05:05,-1,4.95,20.38,1,,,,
2023-10-17 6:10:05,2023-10-17 1:10:05,-1,4.95,20.38,1,,,,
2023-10-17 6:15:05,2023-10-17 1:15:05,-0.7,4.95,20.38,1,,,,
2023-10-17 6:20:05,2023-10-17 1:20:05,-0.7,4.95,20.38,1,,,,
2023-10-17 6:25:05,2023-10-17 1:25:05,-0.7,4.95,20.38,1,,,,
2023-10-17 6:30:05,2023-10-17 1:30:05,-0.7,4.95,20.38,1,,,,
2023-10-17 6:35:05,2023-10-17 1:35:05,-0.7,4.95,20.38,1,,,,
2023-10-17 6:40:05,2023-10-17 1:40:05,-1,4.95,20.39,1,,,,
2023-10-17 6:45:05,2023-10-17 1:45:05,-1,4.95,20.39,1,,,,
2023-10-17 6:50:05,2023-10-17 1:50:05,-1,4.95,20.39,1,,,,
2023-10-17 6:55:05,2023-10-17 1:55:05,-1,4.95,20.38,1,,,,
2023-10-17 7:00:05,2023-10-17 2:00:05,-1.3,4.95,20.39,1,,,,
2023-10-17 7:05:05,2023-10-17 2:05:05,-1.3,4.95,20.39,1,,,,
2023-10-17 7:10:05,2023-10-17 2:10:05,-1.3,4.95,20.39,1,,,,
2023-10-17 7:15:05,2023-10-17 2:15:05,-1.3,4.95,20.39,1,,,,
2023-10-17 7:20:05,2023-10-17 2:20:05,-1.3,4.95,20.4,1,,,,
2023-10-17 7:25:05,2023-10-17 2:25:05,-1.3,4.95,20.4,1,,,,
2023-10-17 7:30:05,2023-10-17 2:30:05,-1.3,4.95,20.39,1,,,,
2023-10-17 7:35:05,2023-10-17 2:35:05,-1,4.95,20.39,1,,,,
2023-10-17 7:40:05,2023-10-17 2:40:05,-1.3,4.95,20.39,1,,,,
2023-10-17 7:45:05,2023-10-17 2:45:05,-1.3,4.94,20.4,1,,,,
2023-10-17 7:50:05,2023-10-17 2:50:05,-1.3,4.95,20.4,1,,,,
2023-10-17 7:55:05,2023-10-17 2:55:05,-1.3,4.94,20.4,1,,,,
2023-10-17 8:00:05,2023-10-17 3:00:05,-1.3,4.94,20.4,1,,,,
2023-10-17 8:05:05,2023-10-17 3:05:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:10:05,2023-10-17 3:10:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:15:05,2023-10-17 3:15:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:20:05,2023-10-17 3:20:05,-1.7,4.94,20.39,1,,,,
2023-10-17 8:25:05,2023-10-17 3:25:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:30:05,2023-10-17 3:30:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:35:05,2023-10-17 3:35:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:40:05,2023-10-17 3:40:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:45:05,2023-10-17 3:45:05,-1.7,4.94,20.4,1,,,,
2023-10-17 8:50:05,2023-10-17 3:50:05,-1.7,4.94,20.39,1,,,,
2023-10-17 8:55:05,2023-10-17 3:55:05,-1.7,4.94,20.39,1,,,,
2023-10-17 9:00:06,2023-10-17 4:00:06,-2,4.94,20.39,1,,,,
2023-10-17 9:05:06,2023-10-17 4:05:06,-2,4.92,20.38,1,,,,
2023-10-17 9:10:06,2023-10-17 4:10:06,-2,4.94,20.39,1,,,,
2023-10-17 9:15:05,2023-10-17 4:15:05,-1.7,4.94,20.39,1,,,,
2023-10-17 9:20:05,2023-10-17 4:20:05,-1.7,4.92,20.39,1,,,,
2023-10-17 9:25:05,2023-10-17 4:25:05,-1.3,4.94,20.39,1,,,,
2023-10-17 9:30:05,2023-10-17 4:30:05,-1.3,4.94,20.39,1,,,,
2023-10-17 9:35:05,2023-10-17 4:35:05,-1.3,4.92,20.39,1,,,,
2023-10-17 9:40:05,2023-10-17 4:40:05,-1.3,4.92,20.39,1,,,,
2023-10-17 9:45:05,2023-10-17 4:45:05,-1.3,4.92,20.4,1,,,,
2023-10-17 9:50:05,2023-10-17 4:50:05,-1.3,4.92,20.39,1,,,,
2023-10-17 9:55:05,2023-10-17 4:55:05,-1.3,4.92,20.39,1,,,,
2023-10-17 10:00:05,2023-10-17 5:00:05,-1.7,4.92,20.39,1,,,,
2023-10-17 10:05:06,2023-10-17 5:05:06,-1.7,4.92,20.38,1,,,,
2023-10-17 10:10:06,2023-10-17 5:10:06,-1.7,4.92,20.38,1,,,,
2023-10-17 10:15:06,2023-10-17 5:15:06,-1.7,4.92,20.38,1,,,,
2023-10-17 10:20:06,2023-10-17 5:20:06,-1.7,4.92,20.38,1,,,,
2023-10-17 10:25:06,2023-10-17 5:25:06,-1.7,4.92,20.37,1,,,,
2023-10-17 10:30:06,2023-10-17 5:30:06,-2,4.92,20.37,1,,,,
2023-10-17 10:35:06,2023-10-17 5:35:06,-2,4.92,20.37,1,,,,
2023-10-17 10:40:06,2023-10-17 5:40:06,-2,4.92,20.36,1,,,,
2023-10-17 10:45:05,2023-10-17 5:45:05,-2,4.92,20.35,1,,,,
2023-10-17 10:50:05,2023-10-17 5:50:05,-2,4.92,20.31,1,,,,
2023-10-17 10:55:05,2023-10-17 5:55:05,-2,4.92,20.22,1,,,,
2023-10-17 11:00:05,2023-10-17 6:00:05,-2,4.92,20.04,1,,,,
2023-10-17 11:05:05,2023-10-17 6:05:05,-2,4.92,19.71,1,,,,
2023-10-17 11:10:05,2023-10-17 6:10:05,-2,4.92,19.19,1,,,,
2023-10-17 11:15:05,2023-10-17 6:15:05,-2,4.92,18.52,1,,,,
2023-10-17 11:20:05,2023-10-17 6:20:05,-2,4.92,17.72,1,,,,
2023-10-17 11:25:05,2023-10-17 6:25:05,-2,4.92,16.84,1,,,,
2023-10-17 11:30:05,2023-10-17 6:30:05,-2,4.92,15.83,1,,,,
2023-10-17 11:35:05,2023-10-17 6:35:05,-2,4.92,14.67,1,,,,
2023-10-17 11:40:05,2023-10-17 6:40:05,-2,4.92,13.44,1,,,,
2023-10-17 11:45:05,2023-10-17 6:45:05,-2,4.92,12.18,1,,,,
2023-10-17 11:50:05,2023-10-17 6:50:05,-1.7,4.92,10.94,1,,,,
2023-10-17 11:55:05,2023-10-17 6:55:05,-2,4.92,9.83,1,,,,
2023-10-17 12:00:05,2023-10-17 7:00:05,-1.7,4.92,8.88,1,,,,
2023-10-17 12:05:05,2023-10-17 7:05:05,-1.7,4.92,8.11,1,,,,
2023-10-17 12:10:05,2023-10-17 7:10:05,-2,4.92,7.49,1,,,,
2023-10-17 12:15:05,2023-10-17 7:15:05,-1.7,4.92,7,1,,,,
2023-10-17 12:20:05,2023-10-17 7:20:05,-1,4.94,6.62,1,,,,
2023-10-17 12:25:05,2023-10-17 7:25:05,-1,4.95,6.31,1,,,,
2023-10-17 12:30:05,2023-10-17 7:30:05,-1.3,4.96,6.04,1,,,,
2023-10-17 12:35:05,2023-10-17 7:35:05,-1,4.99,5.87,1,,,,
2023-10-17 12:40:05,2023-10-17 7:40:05,-0.7,5,0,1,,,,
2023-10-17 12:45:05,2023-10-17 7:45:05,-0.7,5.19,0,1,,,,
2023-10-17 12:50:05,2023-10-17 7:50:05,0,5.28,0,1,,,,
2023-10-17 12:55:05,2023-10-17 7:55:05,0,5.32,0,1,,,,
2023-10-17 13:00:05,2023-10-17 8:00:05,0.9,5.34,0,1,,,,
2023-10-17 13:05:05,2023-10-17 8:05:05,1.9,5.34,0,1,,,,
2023-10-17 13:10:05,2023-10-17 8:10:05,2.9,5.34,0,1,,,,
2023-10-17 13:15:05,2023-10-17 8:15:05,3.5,5.34,0,1,,,,
2023-10-17 13:20:05,2023-10-17 8:20:05,4.5,5.34,0,1,,,,
2023-10-17 13:25:05,2023-10-17 8:25:05,5.1,5.34,0,1,,,,
2023-10-17 13:30:05,2023-10-17 8:30:05,5.8,5.34,0,1,,,,
2023-10-17 13:35:05,2023-10-17 8:35:05,6.1,5.34,0,1,,,,
2023-10-17 13:40:05,2023-10-17 8:40:05,6.1,5.34,0,1,,,,
2023-10-17 13:45:05,2023-10-17 8:45:05,6.1,5.34,0,1,,,,
2023-10-17 13:50:05,2023-10-17 8:50:05,6.7,5.34,0,1,,,,
2023-10-17 13:55:05,2023-10-17 8:55:05,6.4,5.34,0,1,,,,
2023-10-17 14:00:05,2023-10-17 9:00:05,7,5.34,0,1,,,,
2023-10-17 14:05:05,2023-10-17 9:05:05,7,5.34,0,1,,,,
2023-10-17 14:10:05,2023-10-17 9:10:05,7.7,5.34,0,1,,,,
2023-10-17 14:15:05,2023-10-17 9:15:05,7.4,5.34,0,1,,,,
2023-10-17 14:20:05,2023-10-17 9:20:05,8,5.34,0,1,,,,
2023-10-17 14:25:05,2023-10-17 9:25:05,8,5.34,0,1,,,,
2023-10-17 14:30:05,2023-10-17 9:30:05,8,5.34,0,1,,,,
2023-10-17 14:35:05,2023-10-17 9:35:05,8.3,5.34,0,1,,,,
2023-10-17 14:40:05,2023-10-17 9:40:05,8.3,5.34,0,1,,,,
2023-10-17 14:45:05,2023-10-17 9:45:05,8.7,5.34,0,1,,,,
2023-10-17 14:50:05,2023-10-17 9:50:05,9,5.34,0,1,,,,
2023-10-17 14:55:05,2023-10-17 9:55:05,9.6,5.34,0,1,,,,
2023-10-17 15:00:05,2023-10-17 10:00:05,10.3,5.34,0,1,,,,
2023-10-17 15:05:05,2023-10-17 10:05:05,10.9,5.34,0,1,,,,
2023-10-17 15:10:05,2023-10-17 10:10:05,11.6,5.34,0,1,,,,
2023-10-17 15:15:05,2023-10-17 10:15:05,11.6,5.34,0,1,,,,
2023-10-17 15:20:05,2023-10-17 10:20:05,12.2,5.34,0,1,,,,
2023-10-17 15:25:05,2023-10-17 10:25:05,12.5,5.34,0,1,,,,
2023-10-17 15:30:05,2023-10-17 10:30:05,12.5,5.34,0,1,,,,
2023-10-17 15:35:05,2023-10-17 10:35:05,13.2,5.34,0,1,,,,
2023-10-17 15:40:05,2023-10-17 10:40:05,13.2,5.34,0,1,,,,
2023-10-17 15:45:05,2023-10-17 10:45:05,13.8,5.34,0,1,,,,
2023-10-17 15:50:05,2023-10-17 10:50:05,13.8,5.34,0,1,,,,
2023-10-17 15:55:05,2023-10-17 10:55:05,13.8,5.34,0,1,,,,
2023-10-17 16:00:05,2023-10-17 11:00:05,14.8,5.34,0,1,,,,
2023-10-17 16:05:05,2023-10-17 11:05:05,15.1,5.34,0,1,,,,
2023-10-17 16:10:05,2023-10-17 11:10:05,15.4,5.34,0,1,,,,
2023-10-17 16:15:05,2023-10-17 11:15:05,15.7,5.34,0,1,,,,
2023-10-17 16:20:05,2023-10-17 11:20:05,15.7,5.34,0,1,,,,
2023-10-17 16:25:05,2023-10-17 11:25:05,16.1,5.34,0,1,,,,
2023-10-17 16:30:05,2023-10-17 11:30:05,16.4,5.34,0,1,,,,
2023-10-17 16:35:05,2023-10-17 11:35:05,17,5.34,0,1,,,,
2023-10-17 16:40:05,2023-10-17 11:40:05,17.7,5.34,0,1,,,,
2023-10-17 16:45:05,2023-10-17 11:45:05,18,5.34,0,1,,,,
2023-10-17 16:50:05,2023-10-17 11:50:05,18.6,5.34,0,1,,,,
2023-10-17 16:55:05,2023-10-17 11:55:05,19,5.34,0,1,,,,
2023-10-17 17:00:05,2023-10-17 12:00:05,19,5.34,0,1,,,,
2023-10-17 17:05:05,2023-10-17 12:05:05,19.3,5.34,0,1,,,,
2023-10-17 17:10:05,2023-10-17 12:10:05,19.9,5.34,0,1,,,,
2023-10-17 17:15:05,2023-10-17 12:15:05,20.3,5.34,0,1,,,,
2023-10-17 17:20:05,2023-10-17 12:20:05,20.3,5.34,0,1,,,,
2023-10-17 17:25:05,2023-10-17 12:25:05,20.9,5.34,0,1,,,,
2023-10-17 17:30:05,2023-10-17 12:30:05,20.6,5.34,0,1,,,,
2023-10-17 17:35:05,2023-10-17 12:35:05,20.3,5.34,0,1,,,,
2023-10-17 17:40:05,2023-10-17 12:40:05,20.3,5.34,0,1,,,,
2023-10-17 17:45:05,2023-10-17 12:45:05,20.6,5.34,0,1,,,,
2023-10-17 17:50:05,2023-10-17 12:50:05,20.9,5.34,0,1,,,,
2023-10-17 17:55:05,2023-10-17 12:55:05,21.2,5.34,0,1,,,,
2023-10-17 18:00:05,2023-10-17 13:00:05,21.5,5.34,0,1,,,,
2023-10-17 18:05:05,2023-10-17 13:05:05,21.5,5.34,0,1,,,,
2023-10-17 18:10:05,2023-10-17 13:10:05,21.5,5.34,0,1,,,,
2023-10-17 18:15:05,2023-10-17 13:15:05,21.5,5.34,0,1,,,,
2023-10-17 18:20:05,2023-10-17 13:20:05,21.5,5.34,0,1,,,,
2023-10-17 18:25:05,2023-10-17 13:25:05,21.5,5.34,0,1,,,,
2023-10-17 18:30:05,2023-10-17 13:30:05,21.2,5.34,0,1,,,,
2023-10-17 18:35:05,2023-10-17 13:35:05,21.5,5.34,0,1,,,,
2023-10-17 18:40:05,2023-10-17 13:40:05,21.2,5.34,0,1,,,,
2023-10-17 18:45:05,2023-10-17 13:45:05,20.9,5.34,0,1,,,,
2023-10-17 18:50:05,2023-10-17 13:50:05,19.9,5.34,0,1,,,,
2023-10-17 18:55:05,2023-10-17 13:55:05,19,5.34,0,1,,,,
2023-10-17 19:00:05,2023-10-17 14:00:05,19,5.34,0,1,,,,
2023-10-17 19:05:05,2023-10-17 14:05:05,19.3,5.34,0,1,,,,
2023-10-17 19:10:05,2023-10-17 14:10:05,19.9,5.34,0,1,,,,
2023-10-17 19:15:05,2023-10-17 14:15:05,20.3,5.34,0,1,,,,
2023-10-17 19:20:05,2023-10-17 14:20:05,20.3,5.34,0,1,,,,
2023-10-17 19:25:05,2023-10-17 14:25:05,20.3,5.34,0,1,,,,
2023-10-17 19:30:05,2023-10-17 14:30:05,19.9,5.34,0,1,,,,
2023-10-17 19:35:05,2023-10-17 14:35:05,19.3,5.19,0,1,,,,
2023-10-17 19:40:05,2023-10-17 14:40:05,19,5.34,0,1,,,,
2023-10-17 19:45:05,2023-10-17 14:45:05,18.6,5.34,0,1,,,,
2023-10-17 19:50:05,2023-10-17 14:50:05,19,5.34,0,1,,,,
2023-10-17 19:55:05,2023-10-17 14:55:05,19.9,5.34,0,1,,,,
2023-10-17 20:00:05,2023-10-17 15:00:05,19.3,5.34,0,1,,,,
2023-10-17 20:05:05,2023-10-17 15:05:05,19,5.34,0,1,,,,
2023-10-17 20:10:05,2023-10-17 15:10:05,18.6,5.34,0,1,,,,
2023-10-17 20:15:05,2023-10-17 15:15:05,18.6,5.34,0,1,,,,
2023-10-17 20:20:05,2023-10-17 15:20:05,18.6,5.34,0,1,,,,
2023-10-17 20:25:05,2023-10-17 15:25:05,18.6,5.31,0,1,,,,
2023-10-17 20:30:05,2023-10-17 15:30:05,18.6,5.3,0,1,,,,
2023-10-17 20:35:05,2023-10-17 15:35:05,18.3,5.3,0,1,,,,
2023-10-17 20:40:05,2023-10-17 15:40:05,18,5.27,0,1,,,,
2023-10-17 20:45:05,2023-10-17 15:45:05,18,5.32,0,1,,,,
2023-10-17 20:50:05,2023-10-17 15:50:05,17.7,5.3,0,1,,,,
2023-10-17 20:55:05,2023-10-17 15:55:05,17.7,5.23,0,1,,,,
2023-10-17 21:00:05,2023-10-17 16:00:05,17.4,5.23,0,1,,,,
2023-10-17 21:05:05,2023-10-17 16:05:05,17.4,5.24,0,1,,,,
2023-10-17 21:10:05,2023-10-17 16:10:05,17,5.19,0,1,,,,
2023-10-17 21:15:05,2023-10-17 16:15:05,16.4,5.19,0,1,,,,
2023-10-17 21:20:05,2023-10-17 16:20:05,15.7,5.24,0,1,,,,
2023-10-17 21:25:05,2023-10-17 16:25:05,15.4,5.17,0,1,,,,
2023-10-17 21:30:05,2023-10-17 16:30:05,15.1,5.15,0,1,,,,
2023-10-17 21:35:05,2023-10-17 16:35:05,14.8,5.15,0,1,,,,
